Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,outlet
2,DRC13,122.573,739.038,0.028408358125,8.26,OUT045,1,1,1,11,0,0.407524156775539,7
0,FDX50,108.9228,1105.228,0.074931201,20.1,OUT018,2,1,2,4,1,1.0749045886193194,3
0,FDK56,185.1898,2619.2572,0.1138588751,9.695,OUT035,1,2,1,9,1,1.6333306508729784,6
1,NCL18,194.6136,2721.7904,0.16758389,18.85,OUT046,0,2,1,16,2,2.4040278273355753,8
0,FDN57,140.9154,6381.693,0.054318517000000004,18.25,OUT049,0,1,1,14,1,0.7792110948588227,9
2,FDX03,44.4744,769.6648,0.060800115999999994,12.857645184136183,OUT027,2,1,3,28,1,0.8721910606635931,5
1,NCU17,101.7674,1120.5414,0.09039766966666667,5.32,OUT013,2,0,1,26,2,1.2967744895106306,1
2,FDL14,157.3972,1869.5664,0.032152786,8.115,OUT035,1,2,1,9,1,0.4612387996863284,6
1,NCU18,139.8496,1411.496,0.055840055,15.1,OUT046,0,2,1,16,2,0.801037892723155,8
1,NCH43,215.9192,1941.4728,0.070968081,8.42,OUT017,1,1,1,6,2,1.0180527589889763,2
0,FDH41,216.2534,4301.068,0.08199601299999999,9.0,OUT035,1,2,1,9,1,1.1762508734137245,6
2,FDS28,57.3588,343.5528,0.08273726099999999,8.18,OUT018,2,1,2,4,1,1.186884239299651,3
0,FDG02,191.4188,3998.7948,0.011206632,12.857645184136183,OUT027,2,1,3,28,1,0.16076160529934785,5
0,FDS40,36.719,585.904,0.014047825,15.35,OUT045,1,1,1,11,1,0.20151914491029163,7
2,FDD10,177.0344,535.3032,0.045982389000000005,20.6,OUT013,2,0,1,26,1,0.6596275019237783,1
0,DRQ35,124.4388,1609.9044,0.042256257,9.3,OUT013,2,0,1,26,0,0.6061753173711607,1
1,NCL05,42.876999999999995,649.155,0.041270420555555555,19.6,OUT049,0,1,1,14,2,0.592033276357278,9
0,FDJ48,247.8118,2223.1062,0.056424145999999994,11.3,OUT035,1,2,1,9,1,0.8094168068162474,6
0,FDV21,124.8704,2127.8968,0.170254469,12.857645184136183,OUT027,2,1,3,28,1,2.4423378715235815,5
2,FDJ26,215.5218,4060.7142,0.084749164,15.3,OUT035,1,2,1,9,1,1.2157454311355724,6
1,NCN05,184.495,3844.995,0.014541462,8.235,OUT017,1,1,1,6,2,0.20860047644283006,2
0,FDK09,228.5352,1832.2816,0.091763303,15.2,OUT046,0,2,1,16,1,1.316364800579734,8
0,FDM56,110.9912,1310.2944,0.069851683,12.857645184136183,OUT027,2,1,3,28,1,1.0020377836928318,5
0,DRF25,37.019,659.1419999999999,0.039004193,9.0,OUT045,1,1,1,11,0,0.5595237427342654,7
2,FDG14,150.9024,4402.2696,0.05060313,9.0,OUT045,1,1,1,11,1,0.7259130496987488,7
2,FDZ31,190.8504,3643.2576,0.113195815,15.35,OUT035,1,2,1,9,1,1.6238189076404044,6
2,FDU21,35.0558,33.9558,0.134327613,12.857645184136183,OUT019,0,2,0,28,1,1.9269592061120193,4
2,FDC57,193.382,4247.804,0.054584207,20.1,OUT035,1,2,1,9,1,0.7830224764507214,6
2,FDU46,87.854,259.66200000000003,0.018623146,10.3,OUT010,2,1,0,15,1,0.2671531327774597,0
0,FDU22,118.7124,2607.2728,0.09327891199999999,12.35,OUT035,1,2,1,9,1,1.3381065456326755,6
0,DRG23,152.5682,1372.2138,0.086957199,8.88,OUT045,1,1,1,11,0,1.2474201797270443,7
0,FDR23,176.437,529.311,0.13689554,15.85,OUT010,2,1,0,15,1,1.9637966847417752,0
0,FDI14,140.1496,846.8976,0.090043082,14.1,OUT018,2,1,2,4,1,1.2916878513027654,3
1,NCN42,148.6418,2648.5524,0.014251461000000002,20.25,OUT045,1,1,1,11,2,0.20444034819926715,7
1,NCM41,93.61200000000001,1584.604,0.035711426,16.5,OUT049,0,1,1,14,2,0.5122882745939074,9
2,FDT55,156.7946,3629.2758,0.043655155,13.6,OUT046,0,2,1,16,1,0.6262428174131044,8
2,DRY23,42.9112,809.6128,0.10856806699999999,12.857645184136183,OUT027,2,1,3,28,0,1.5574328429065174,5
0,FDL46,119.5466,117.8466,0.090480214,20.35,OUT010,2,1,0,15,1,1.2979586061600425,0
0,FDQ57,145.076,1611.236,0.027942357,7.275,OUT035,1,2,1,9,1,0.4008392679591397,6
0,FDQ16,109.2912,2402.2064,0.041730507,19.7,OUT035,1,2,1,9,1,0.5986333177778723,6
0,FDZ52,109.1886,4225.1668,0.099589909,12.857645184136183,OUT027,2,1,3,28,1,1.428639188157153,5
0,FDL16,47.106,139.81799999999998,0.294939214,12.857645184136183,OUT019,0,2,0,28,1,4.230968011474625,4
1,NCX18,196.81099999999998,4517.4529999999995,0.008829805999999999,14.15,OUT018,2,1,2,4,2,0.12666551262161668,3
0,FDM34,130.8626,1573.9512,0.067722325,19.0,OUT018,2,1,2,4,1,0.9714916740019801,3
0,FDG60,234.5616,6796.4864,0.060405784000000004,12.857645184136183,OUT027,2,1,3,28,1,0.8665342812368304,5
1,NCA06,37.119,842.237,0.125433611375,20.5,OUT018,2,1,2,4,2,1.7993727931049703,3
0,DRD12,89.9146,1277.0044,0.077193561,6.96,OUT046,0,2,1,16,0,1.1073586413057135,8
0,FDP04,62.5168,447.4176,0.013869039,15.35,OUT018,2,1,2,4,1,0.19895442034674307,3
1,NCH30,114.586,1584.604,0.067290244,17.1,OUT045,1,1,1,11,2,0.965293376852636,7
2,FDS04,142.2838,1685.8056,0.146960375,10.195,OUT045,1,1,1,11,1,2.108178960493585,7
0,FDQ13,82.9908,503.3448,0.018632082,12.857645184136183,OUT019,0,2,0,28,1,0.26728132166641005,4
0,FDU59,162.8552,3574.0144,0.096536082,5.78,OUT049,0,1,1,14,1,1.3848313669646224,9
0,DRG11,108.2596,1186.4556,0.084008316,6.385,OUT045,1,1,1,11,0,1.2051178033377816,7
0,FDA36,184.9924,3146.5708,0.005638944,12.857645184136183,OUT027,2,1,3,28,1,0.08089189415991582,5
0,FDA15,248.5092,6474.2392,0.01601936,9.3,OUT035,1,2,1,9,1,0.2298012488915636,6
2,FDZ03,188.024,745.696,0.13187274,13.65,OUT010,2,1,0,15,1,1.891743512022481,0
0,FDJ16,59.0246,1853.5872,0.114863923,9.195,OUT035,1,2,1,9,1,1.6477482844498406,6
0,FDZ12,141.747,3006.087,0.103138922,9.17,OUT049,0,1,1,14,1,1.4795505616285272,9
0,FDH09,53.2982,736.3748,0.056191301,12.6,OUT045,1,1,1,11,1,0.8060765939863869,7
0,FDT13,188.7214,3956.8494,0.01867669,14.85,OUT017,1,1,1,6,1,0.26792123325529715,2
2,FDU20,120.5098,1807.6470000000002,0.021578923,19.35,OUT017,1,1,1,6,1,0.30955440511574034,2
0,DRH25,52.2324,467.3916,0.014076490222222222,18.7,OUT035,1,2,1,9,0,0.20193035383913904,6
2,FDK26,187.62400000000002,3542.0559999999996,0.032242661,5.46,OUT045,1,1,1,11,1,0.4625280763643061,7
0,FDU32,120.9414,1949.4624,0.025962713999999998,8.785,OUT035,1,2,1,9,1,0.3724408529313582,6
0,FDI22,210.8612,3344.9792,0.096407554,12.6,OUT045,1,1,1,11,1,1.382987604484877,7
1,NCB54,127.3336,2684.5056,0.050256604,8.76,OUT018,2,1,2,4,2,0.7209420578755176,3
2,FDX46,58.7562,592.562,0.05823462099999999,12.3,OUT045,1,1,1,11,1,0.8353884696097019,7
1,NCC07,103.1964,736.3748,0.023931217,19.6,OUT013,2,0,1,26,2,0.34329858084811243,1
0,FDQ34,105.5622,211.7244,0.28406587899999997,12.857645184136183,OUT019,0,2,0,28,1,4.074987625078641,4
2,FDM16,76.2354,1279.0018,0.033692089,8.155,OUT018,2,1,2,4,1,0.4833204403899852,3
2,FDJ55,223.8404,7201.2928,0.023417003999999998,12.857645184136183,OUT027,2,1,3,28,1,0.3359220820618764,5
0,DRI01,171.2422,3103.9596,0.034647829,7.97,OUT017,1,1,1,6,0,0.4970307412768884,2
0,FDD50,167.6132,1522.0188,0.142219209,18.85,OUT018,2,1,2,4,1,2.0401658895592774,3
0,FDJ08,191.5846,2101.9306,0.11089655,11.1,OUT045,1,1,1,11,1,1.5908354445973951,7
1,NCK18,164.6184,2972.1312,0.006708517,9.6,OUT049,0,1,1,14,2,0.0962351545136813,9
0,FDQ14,148.105,149.805,0.10341925699999999,9.27,OUT010,2,1,0,15,1,1.4835720289722922,0
0,FDS51,61.2194,433.4358,0.032180494,13.35,OUT046,0,2,1,16,1,0.46163627705148447,8
2,FDA04,260.8962,4920.9278,0.066717378,11.3,OUT035,1,2,1,9,1,0.95707548785785,6
0,FDP10,107.6622,1164.4842,0.128814669,19.0,OUT017,1,1,1,6,1,1.8478748097148314,2
0,FDT36,35.6874,846.8976,0.111500259,12.3,OUT045,1,1,1,11,1,1.5994957832231003,7
0,FDH38,118.3808,2812.3392,0.010497273,6.425,OUT017,1,1,1,6,1,0.15058569414481543,2
2,FDC16,84.954,865.54,0.020653603,11.5,OUT018,2,1,2,4,1,0.29628048583155286,3
0,FDF17,195.91099999999997,2946.165,0.042687151,5.19,OUT049,0,1,1,14,1,0.6123565867439622,9
0,FDU23,163.5184,3137.2496,0.021705417,12.15,OUT013,2,0,1,26,1,0.31136898941731606,1
0,FDB34,86.6198,1657.1762,0.026651183999999998,15.25,OUT049,0,1,1,14,1,0.3823171067782269,9
2,FDW26,221.6772,3113.2808,0.106968096,11.8,OUT013,2,0,1,26,1,1.5344809063753275,1
2,FDP45,253.4724,1510.0344,0.030686952000000003,15.7,OUT045,1,1,1,11,1,0.44021108797576597,7
2,FDD38,103.5674,1629.8784,0.008191729,16.75,OUT046,0,2,1,16,1,0.11751215746329688,8
2,FDM60,42.2138,690.4346,0.048218142,10.8,OUT049,0,1,1,14,1,0.6916998713326098,9
2,FDW26,220.3772,4447.544,0.10703694300000001,11.8,OUT035,1,2,1,9,1,1.5354685317600147,6
0,FDV51,166.1842,5470.8786,0.032381325,12.857645184136183,OUT027,2,1,3,28,1,0.46451724199740885,5
2,FDT33,168.7158,2673.8528,0.034043502999999996,7.81,OUT049,0,1,1,14,1,0.4883615516502339,9
2,FDQ40,177.2712,3339.6528,0.036027524,11.1,OUT046,0,2,1,16,1,0.5168227700526601,8
0,FDX40,38.3164,502.0132,0.1032726509,12.85,OUT035,1,2,1,9,1,1.4814689321647343,6
2,FDU31,216.7508,3038.7112,0.02498633,10.5,OUT035,1,2,1,9,1,0.3584344093157743,6
0,DRJ01,161.0236,1288.9888,0.11503240599999999,6.135,OUT046,0,2,1,16,0,1.650165210208235,8
0,FDP11,216.9166,4354.332,0.068765925,12.857645184136183,OUT027,2,1,3,28,1,0.9864623459478778,5
1,NCN43,125.17299999999999,3202.498,0.0067270080000000005,12.857645184136183,OUT027,2,1,3,28,2,0.09650041198297182,5
0,FDA15,249.6092,5976.2208,0.016087659,9.3,OUT018,2,1,2,4,1,0.23078101309550464,3
0,FDO04,54.6614,884.1824,0.023226001125000003,16.6,OUT017,1,1,1,6,1,0.3331821037345975,2
1,NCF43,142.947,3006.087,0.051936086,8.51,OUT035,1,2,1,9,2,0.7450345972210907,6
1,NCI17,95.441,3282.3940000000002,0.1442339,8.645,OUT017,1,1,1,6,2,2.069067075869504,2
2,FDY47,128.83100000000002,1038.6480000000001,0.05443912,8.6,OUT013,2,0,1,26,1,0.7809411714673806,1
0,FDF20,196.4768,6306.4576,0.033059299,12.857645184136183,OUT027,2,1,3,28,1,0.4742429284115982,5
1,NCS53,158.4604,2693.8268,0.089778187,14.5,OUT046,0,2,1,16,2,1.2878878741610362,8
0,FDK38,149.5734,2524.0478,0.053372768,6.65,OUT049,0,1,1,14,1,0.7656441170683274,9
2,FDW43,225.9036,3643.2576,0.022406575,20.1,OUT013,2,0,1,26,1,0.3214272554198474,1
2,FDV57,179.266,1438.128,0.065896556,15.25,OUT046,0,2,1,16,1,0.9453006154086591,8
0,FDX26,182.3292,4195.8716,0.088305201,17.7,OUT017,1,1,1,6,1,1.2667575654346086,2
0,FDR04,97.3068,1263.6884,0.022566975,7.075,OUT046,0,2,1,16,1,0.323728228762241,8
0,FDP19,129.3652,2066.6432,0.1480770922222222,11.5,OUT013,2,0,1,26,1,2.124198515102844,1
2,FDT07,254.533,1281.665,0.077756427,5.82,OUT017,1,1,1,6,1,1.1154330780971085,2
0,DRB24,155.1656,4016.1056,0.020609218000000002,8.785,OUT049,0,1,1,14,0,0.2956437732268014,9
2,FDB36,129.1626,3672.5528,0.030340533875000006,5.465,OUT046,0,2,1,16,1,0.4352416436431788,8
1,NCE07,140.9154,2127.231,0.013066448,12.857645184136183,OUT027,2,1,3,28,2,0.18744107560955453,5
2,FDI16,52.56399999999999,2290.3520000000003,0.135118202,12.857645184136183,OUT027,2,1,3,28,1,1.9383003795146976,5
2,FDP45,252.2724,1258.362,0.030624844,15.7,OUT046,0,2,1,16,1,0.4393201350309443,8
1,NCC43,251.9066,4267.1122,0.09270568300000001,7.39,OUT013,2,0,1,26,2,1.3298834493229068,1
0,FDQ23,102.9332,102.5332,0.042941559000000004,12.857645184136183,OUT019,0,2,0,28,1,0.6160061255599951,4
0,FDW24,48.6034,291.6204,0.03748996,6.8,OUT035,1,2,1,9,1,0.5378017367045103,6
2,FDW09,80.2302,2139.2154,0.025795292999999997,12.857645184136183,OUT027,2,1,3,28,1,0.37003916179696367,5
0,FDN10,120.2124,1540.6612,0.046115083,11.5,OUT035,1,2,1,9,1,0.6615310265914565,6
2,FDE23,45.606,1724.422,0.053170949,17.6,OUT035,1,2,1,9,1,0.7627489790447081,6
2,FDV16,34.9558,645.1602,0.08291501700000001,7.75,OUT035,1,2,1,9,1,1.1894341882862505,6
0,FDF12,148.6076,3990.8052,0.082028694,12.857645184136183,OUT027,2,1,3,28,1,1.1767196895596272,5
0,FDN21,161.8236,1611.236,0.076975118,18.6,OUT049,0,1,1,14,1,1.1042250283391768,9
0,DRC25,86.0882,1116.5466,0.045371855,5.73,OUT046,0,2,1,16,0,0.6508692571692586,8
1,NCP18,149.0708,1203.7664,0.028642712,12.15,OUT049,0,1,1,14,2,0.4108860147497388,9
2,FDW60,174.637,2999.429,0.017047751,5.44,OUT013,2,0,1,26,1,0.24455374438132374,1
2,FDY04,165.021,3425.5409999999997,0.042562588,17.7,OUT045,1,1,1,11,1,0.6105697030628613,7
1,NCJ31,240.6196,4579.3724,0.18176926399999999,12.857645184136183,OUT027,2,1,3,28,2,2.607520142958291,5
0,DRN47,180.666,4134.6179999999995,0.016812745,12.1,OUT013,2,0,1,26,0,0.2411825315303103,1
0,FDU13,145.6418,3384.2614,0.1956789239,8.355,OUT013,2,0,1,26,1,2.807057279065907,1
2,FDT39,151.1366,453.4098,0.016516867,6.26,OUT010,2,1,0,15,1,0.2369380964268144,0
1,NCQ18,101.37,2097.27,0.13496039699999998,15.75,OUT013,2,0,1,26,2,1.9360366320190838,1
0,FDV25,221.5456,6852.4136,0.045614252,5.905,OUT013,2,0,1,26,1,0.6543464955437984,1
1,NCE30,210.3902,1486.7314,0.099136036,16.0,OUT046,0,2,1,16,2,1.422128279966179,8
1,NCN42,148.9418,3531.4032,0.014222617,20.25,OUT046,0,2,1,16,2,0.20402657466380578,8
0,FDW25,83.4224,1448.7808,0.037457098,5.175,OUT049,0,1,1,14,1,0.5373303240737264,9
0,FDS49,77.2644,1335.5948,0.07927948900000001,9.0,OUT013,2,0,1,26,1,1.1372817380772378,1
2,FDN34,168.2132,2367.5848,0.045835395,15.6,OUT049,0,1,1,14,1,0.6575188406052508,9
2,FDS45,107.7622,2011.3818,0.029616108,5.175,OUT018,2,1,2,4,1,0.4248495948469494,3
1,NCL53,175.4028,6729.9064,0.03497107044444444,12.857645184136183,OUT027,2,1,3,28,2,0.5016677110201768,5
0,FDT38,83.3566,1860.2452,0.0576269,18.7,OUT049,0,1,1,14,1,0.8266705779599963,9
1,NCX06,182.6976,3440.8544,0.015687045,17.6,OUT046,0,2,1,16,2,0.22503411699457146,8
1,NCY17,43.5086,1070.6064,0.162960415,18.2,OUT013,2,0,1,26,2,2.3377030597281974,1
1,NCO18,179.5686,1422.1488,0.024651269,13.15,OUT046,0,2,1,16,2,0.35362788544373097,8
2,FDY47,130.231,129.83100000000002,0.09119581800000001,8.6,OUT010,2,1,0,15,1,1.3082241032155928,0
2,FDF57,168.6448,3408.8959999999997,0.058542509000000006,12.857645184136183,OUT027,2,1,3,28,1,0.8398051908094708,5
0,FDS26,262.1594,3139.9128,0.08960832099999999,20.35,OUT049,0,1,1,14,1,1.2854511089629126,9
1,NCL17,140.6812,3704.5112,0.067766896,7.39,OUT035,1,2,1,9,2,0.9721310548177146,6
1,NCB18,88.7514,2656.542,0.041355366,19.6,OUT049,0,1,1,14,2,0.5932518374746374,9
0,FDA50,95.441,193.082,0.14591330800000002,16.25,OUT010,2,1,0,15,1,2.093158553668772,0
0,DRE13,86.5198,1395.5168,0.027748176,6.28,OUT049,0,1,1,14,0,0.3980536987284705,9
0,DRE60,226.072,3621.952,0.159201868,9.395,OUT013,2,0,1,26,0,2.283785874858287,1
0,FDB20,79.1986,778.9860000000001,0.052274691,7.72,OUT017,1,1,1,6,1,0.7498919605540159,2
1,NCS18,106.4938,2465.4574,0.042175992,12.65,OUT013,2,0,1,26,2,0.6050238982606418,1
0,FDH19,175.1738,347.5476,0.057933643,12.857645184136183,OUT019,0,2,0,28,1,0.8310708738824767,4
0,FDS47,88.7856,966.7416,0.1216027754,16.75,OUT045,1,1,1,11,1,1.744418606960597,7
2,FDC09,102.3332,922.7988,0.026280116,15.5,OUT013,2,0,1,26,1,0.3769940545574332,1
0,DRG23,153.3682,1219.7456,0.086916126,8.88,OUT049,0,1,1,14,0,1.246830978492056,9
0,FDU34,126.3046,747.0276,0.075347426,18.25,OUT045,1,1,1,11,1,1.0808754279549664,7
0,FDZ40,52.9298,539.298,0.040410039,8.935,OUT017,1,1,1,6,1,0.5796909133671253,2
1,NCE30,210.7902,4460.1942,0.09911729,16.0,OUT035,1,2,1,9,2,1.421859364465702,6
0,FDA44,55.093,1018.674,0.053439522,19.7,OUT018,2,1,2,4,1,0.7666017179068445,3
0,FDB32,93.9778,2816.3340000000003,0.023448504,20.6,OUT035,1,2,1,9,1,0.3363739565025584,6
1,NCO06,32.4558,101.8674,0.10803043400000001,19.25,OUT046,0,2,1,16,2,1.5497203790599396,8
2,FDY44,198.31099999999998,2553.343,0.024404558,14.15,OUT046,0,2,1,16,1,0.35008876178864823,8
2,FDG10,58.2588,343.5528,0.010961483000000001,6.63,OUT045,1,1,1,11,1,0.15724488887843482,7
2,FDF38,39.6138,365.5242,0.026358005,11.8,OUT046,0,2,1,16,1,0.3781113894244263,8
0,FDW59,85.9566,169.1132,0.03627089,12.857645184136183,OUT019,0,2,0,28,1,0.5203139089457085,4
0,FDP34,155.563,4224.501,0.137227848,12.85,OUT046,0,2,1,16,1,1.968563716222225,8
2,FDZ26,239.8222,4063.3774,0.144832027,11.6,OUT017,1,1,1,6,1,2.077647339475276,2
2,FDH17,97.0726,293.6178,0.029157849,12.857645184136183,OUT019,0,2,0,28,1,0.4182757685195681,4
2,FDU44,161.0552,3411.5592,0.058756205,12.15,OUT017,1,1,1,6,1,0.8428707070150576,2
0,FDS23,128.2994,2698.4874,0.14110815599999998,4.635,OUT049,0,1,1,14,1,2.0242275894658452,9
0,DRE03,48.5718,425.4462,0.024325592000000004,19.6,OUT018,2,1,2,4,0,0.3489559771193499,3
2,FDY57,95.0752,2588.6304,0.121500143,20.2,OUT045,1,1,1,11,1,1.742946322568665,7
2,FDH50,185.2266,5901.6512,0.160653682,12.857645184136183,OUT027,2,1,3,28,1,2.3046124665796954,5
2,DRY23,44.6112,511.3344,0.109096371,9.395,OUT046,0,2,1,16,0,1.565011480192552,8
2,FDT27,232.8616,2812.3392,0.069574013,11.395,OUT035,1,2,1,9,1,0.9980545463612706,6
2,FDB38,158.792,2556.672,0.027458099,19.5,OUT018,2,1,2,4,1,0.3938924802481618,3
2,FDY16,184.4266,3504.1054,0.09222675400000001,18.35,OUT046,0,2,1,16,1,1.323013107291116,8
2,FDG33,173.4764,171.7764,0.234733477,5.365,OUT010,2,1,0,15,1,3.3673034485309725,0
2,FDN04,180.4344,535.3032,0.014144442,11.8,OUT018,2,1,2,4,1,0.20290513706379565,3
0,FDJ48,247.5118,2470.118,0.056754035999999994,11.3,OUT017,1,1,1,6,1,0.8141491515539172,2
1,NCC07,104.0964,525.982,0.023999722,19.6,OUT045,1,1,1,11,2,0.3442813001674433,7
0,FDI35,182.0634,4544.085,0.041355366,14.0,OUT049,0,1,1,14,1,0.5932518374746374,9
0,DRH49,84.3592,743.0328,0.024655594,19.7,OUT046,0,2,1,16,0,0.3536899285216976,8
0,FDY51,220.0798,4848.3556,0.081134826,12.5,OUT046,0,2,1,16,1,1.1638969561455454,8
1,NCG07,191.253,2656.542,0.052608525,12.3,OUT045,1,1,1,11,2,0.7546808828407031,7
0,FDA22,165.2158,2840.9686,0.084452363,7.435,OUT046,0,2,1,16,1,1.2114877553937033,8
0,FDA33,146.9076,2956.152,0.033899898,6.48,OUT046,0,2,1,16,1,0.4863015062834357,8
0,FDV03,154.6314,1861.5768,0.058042925999999995,17.6,OUT013,2,0,1,26,1,0.8326385625967958,1
0,FDP27,188.453,4364.319,0.11969288800000001,8.155,OUT045,1,1,1,11,1,1.7170208513847025,7
0,FDZ20,253.4356,2797.6916,0.0343603,16.1,OUT049,0,1,1,14,1,0.4929060744180038,9
2,FDR56,199.0768,2759.0752,0.10092250300000001,15.5,OUT049,0,1,1,14,1,1.4477555427097322,9
1,NCV41,109.3228,2431.5016,0.016956266,12.857645184136183,OUT027,2,1,3,28,2,0.24324137189860007,5
0,FDU11,121.0098,2530.7058,0.092576144,4.785,OUT035,1,2,1,9,1,1.3280251838253982,6
1,NCB30,197.1084,4761.8016,0.025742955,14.6,OUT049,0,1,1,14,2,0.36928836165485524,9
0,FDX23,95.4436,1229.0668,0.029812714,6.445,OUT018,2,1,2,4,1,0.42766995123694096,3
2,FDY24,55.0298,647.1576,0.133382115,4.88,OUT013,2,0,1,26,1,1.913395828971829,1
2,FDZ37,88.5198,261.6594,0.0173179035,8.1,OUT013,2,0,1,26,1,0.2484291415189858,1
0,FDL10,97.9042,1686.4714,0.039484739,8.395,OUT035,1,2,1,9,1,0.5664172809873446,6
1,NCE18,250.175,2996.1,0.021425341,10.0,OUT046,0,2,1,16,2,0.30735123748561877,8
2,FDY60,143.8128,4458.1968,0.02624324,12.857645184136183,OUT027,2,1,3,28,1,0.3764650602122081,5
2,FDT24,77.1328,2239.7512,0.185704641,12.35,OUT013,2,0,1,26,1,2.6639739931407664,1
1,NCV06,192.4478,2712.4692,0.066668724,11.3,OUT035,1,2,1,9,2,0.956377535507471,6
2,FDP51,119.6124,592.562,0.14930549699999998,12.857645184136183,OUT019,0,2,0,28,1,2.141820252305685,4
2,FDU49,85.75399999999999,2163.85,0.030688557,19.5,OUT035,1,2,1,9,1,0.4402341120544102,6
0,FDQ16,110.3912,3275.736,0.041803291,19.7,OUT049,0,1,1,14,1,0.5996774202950342,9
2,FDV16,32.6558,679.1160000000001,0.08286168599999999,7.75,OUT013,2,0,1,26,1,1.188669143340345,1
0,FDL36,88.48299999999999,988.7130000000001,0.076385385,15.1,OUT018,2,1,2,4,1,1.0957651785129312,3
0,FDE09,111.5228,1768.3648,0.021498767999999998,12.857645184136183,OUT027,2,1,3,28,1,0.30840456397945876,5
1,NCV54,116.6124,1540.6612,0.033102681,11.1,OUT035,1,2,1,9,2,0.4748652527603496,6
0,FDH27,142.0128,2588.6304,0.058676973,7.075,OUT017,1,1,1,6,1,0.8417341065171491,2
0,FDF33,108.4596,3020.0688,0.021531416,7.97,OUT035,1,2,1,9,1,0.30887290673309015,6
1,NCP18,151.0708,2858.9452,0.028592842,12.15,OUT035,1,2,1,9,2,0.41017061861142723,6
0,FDZ45,200.4084,3968.1679999999997,0.06714840700000001,14.1,OUT018,2,1,2,4,1,0.9632586938353975,3
0,FDU25,56.2246,1737.7379999999998,0.026552056,12.857645184136183,OUT027,2,1,3,28,1,0.3808950937764514,5
2,FDQ40,175.8712,175.7712,0.06030268900000001,11.1,OUT010,2,1,0,15,1,0.8650553607459697,0
0,DRD25,111.686,452.744,0.13826987300000002,12.857645184136183,OUT019,0,2,0,28,0,1.9835117944460885,4
2,FDJ57,186.5582,185.7582,0.036109859,7.42,OUT010,2,1,0,15,1,0.518003883769281,0
0,FDT43,52.1324,934.7832,0.020579897,16.35,OUT049,0,1,1,14,1,0.29522315702123825,9
2,FDH44,146.8418,1765.7016,0.025912378,19.1,OUT049,0,1,1,14,1,0.3717187719203687,9
2,FDR31,143.8102,291.6204,0.086077865,12.857645184136183,OUT019,0,2,0,28,1,1.2348059397453715,4
2,FDQ27,102.899,1651.184,0.044432887000000004,5.19,OUT018,2,1,2,4,1,0.637399554317883,3
0,DRK13,200.2084,4563.3932,0.115346634,11.8,OUT049,0,1,1,14,0,1.6546728801049537,9
2,FDB04,87.9856,1494.0552,0.063226306,11.35,OUT046,0,2,1,16,1,0.9069952907981442,8
1,NCI54,109.6912,1419.4856,0.03366718,15.2,OUT045,1,1,1,11,2,0.48296311529655817,7
0,FDP19,128.8652,1291.652,0.17386795800000002,11.5,OUT045,1,1,1,11,1,2.4941741674215407,7
2,FDB37,240.8538,7931.6754,0.022936487999999998,20.25,OUT035,1,2,1,9,1,0.32902897416540744,6
1,NCR05,196.5084,595.2252,0.054585372,10.1,OUT013,2,0,1,26,2,0.7830391886324164,1
0,FDZ15,120.1782,2026.0294,0.020913071000000002,13.1,OUT045,1,1,1,11,1,0.3000026114625017,7
1,NCQ29,259.5278,2603.278,0.104230135,12.0,OUT046,0,2,1,16,2,1.4952042525504312,8
0,FDL04,106.5622,2117.244,0.111923422,19.0,OUT046,0,2,1,16,1,1.60556614969746,8
0,DRH49,83.8592,247.6776,0.024756031,19.7,OUT018,2,1,2,4,0,0.35513071941689706,3
2,FDT07,256.133,256.33299999999997,0.135375727,12.857645184136183,OUT019,0,2,0,28,1,1.9419946323825275,4
1,NCI55,120.9414,2680.5108,0.012679226000000002,18.6,OUT045,1,1,1,11,2,0.18188629069940276,7
0,FDP19,129.0652,3487.4604,0.173483253,11.5,OUT035,1,2,1,9,1,2.488655489430982,6
0,FDV45,187.9556,2816.3340000000003,0.045138797,16.75,OUT045,1,1,1,11,1,0.6475259888074657,7
0,FDG26,254.433,2050.6639999999998,0.04282359,18.85,OUT018,2,1,2,4,1,0.6143138342618104,3
0,DRJ01,161.5236,1288.9888,0.115010655,6.135,OUT035,1,2,1,9,0,1.6498531873206392,6
0,FDD14,184.4266,3688.532,0.16977634600000002,20.7,OUT035,1,2,1,9,1,2.4354790917393845,6
0,DRH37,165.4526,1644.526,0.041608488,17.6,OUT035,1,2,1,9,0,0.5968829283373142,6
1,NCD18,228.3668,5298.4364,0.072608647,16.0,OUT013,2,0,1,26,2,1.0415870397398324,1
1,NCE55,176.83700000000002,2117.244,0.130191993,8.92,OUT045,1,1,1,11,2,1.8676328259731791,7
1,NCQ43,108.8912,327.5736,0.11193119300000001,17.75,OUT017,1,1,1,6,2,1.6056776264047155,2
0,FDC41,78.167,1837.608,0.116913245,15.6,OUT046,0,2,1,16,1,1.677146260085631,8
2,DRL01,232.9958,934.7832,0.13511877,12.857645184136183,OUT019,0,2,0,28,0,1.9383085275998502,4
2,FDX48,154.6656,308.9312,0.063416566,17.75,OUT010,2,1,0,15,1,0.9097246124198637,0
